"taxonomy_id","predictor","betas","SE","ci_lo","ci_hi","p_val","n","FDR","name","taxa_level","taxa_name","taxa_full"
"X1314","PFHpA",-6.13071960152111e-05,0.00350925040278013,-0.00723853014144726,0.00711591574941684,0.986181174695083,38,0.986181174695083,"Streptococcus pyogenes","Species","Streptococcus pyogenes","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_pyogenes"
"X1314","N.MeFOSAA",-0.000993189238321432,0.00383801980648815,-0.00884282111364341,0.00685644263700055,0.797635671959083,38,0.954435846788646,"Streptococcus pyogenes","Species","Streptococcus pyogenes","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_pyogenes"
"X1316411","N.MeFOSAA",-0.00306119332927363,0.00489054891684739,-0.0130634889403099,0.00694110228176264,0.53624969704129,38,0.949452581481083,"Streptococcus sp. HSISS2","Species","Streptococcus sp. HSISS2","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS2"
"X1316411","PFBA",-0.0108765575782538,0.00491748052984011,-0.0209339345224932,-0.00081918063401434,0.0350144384871226,38,0.682920743421931,"Streptococcus sp. HSISS2","Species","Streptococcus sp. HSISS2","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS2"
"X1316411","PFDA",-0.00260220380634082,0.00481787118906227,-0.0124558567741881,0.00725144916150648,0.593241802050248,38,0.943066263388938,"Streptococcus sp. HSISS2","Species","Streptococcus sp. HSISS2","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS2"
"X1316411","PFDoA",-0.00772785025062439,0.00453708328859281,-0.0170072274812793,0.00155152698003056,0.0992144152962632,38,0.973641317013158,"Streptococcus sp. HSISS2","Species","Streptococcus sp. HSISS2","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS2"
"X1316411","PFHpA",0.00689754724975001,0.0043102767683578,-0.00191795856269131,0.0157130530621913,0.1203809552114,38,0.866358803626616,"Streptococcus sp. HSISS2","Species","Streptococcus sp. HSISS2","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS2"
"X1316412","PFDoA",0.000813186917393951,0.00218192311782611,-0.00364934692003861,0.00527572075482651,0.71208724299857,38,0.983939730754102,"Streptococcus sp. HSISS3","Species","Streptococcus sp. HSISS3","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS3"
"X1316412","PFDA",0.00342125911692851,0.00213287848849289,-0.000940967190804341,0.00778348542466136,0.11953843065985,38,0.796106007943706,"Streptococcus sp. HSISS3","Species","Streptococcus sp. HSISS3","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS3"
"X1316412","N.MeFOSAA",0.00246595581600317,0.00221609868215391,-0.00206647489862922,0.00699838653063556,0.274956526070206,38,0.880568022913972,"Streptococcus sp. HSISS3","Species","Streptococcus sp. HSISS3","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS3"
"X1316412","PFBA",0.00319898779416026,0.00237005958346267,-0.00164832831955828,0.00804630390787879,0.187538816850655,38,0.850719124818605,"Streptococcus sp. HSISS3","Species","Streptococcus sp. HSISS3","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS3"
"X1316412","PFHpA",-0.000793775130420133,0.00206143327067056,-0.00500987956087414,0.00342232930003387,0.703002861472904,38,0.97445941194264,"Streptococcus sp. HSISS3","Species","Streptococcus sp. HSISS3","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS3"
