"taxonomy_id","predictor","betas","SE","ci_lo","ci_hi","p_val","n","FDR","name","taxa_level","taxa_name","taxa_full"
"X1307","PFDoA",-0.00298024551016074,0.00347329669034968,-0.0100736636734241,0.00411317265310265,0.397671102172642,38,0.869905536002654,"Streptococcus suis","Species","Streptococcus suis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_suis"
"X1307","PFHpA",0.00305437245460712,0.00327810981701876,-0.00364042093342098,0.00974916584263523,0.358905037479174,38,0.877113244153051,"Streptococcus suis","Species","Streptococcus suis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_suis"
"X1307","N.MeFOSAA",-0.00682157648516313,0.00343554767343837,-0.0138379008709361,0.000194747900609852,0.0562856329645959,38,0.605717536194877,"Streptococcus suis","Species","Streptococcus suis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_suis"
"X1310","PFHpA",-0.00140825725323875,0.00407085224105468,-0.00972204665881689,0.00690553215233939,0.731804610318987,38,0.965138814480003,"Streptococcus sobrinus","Species","Streptococcus sobrinus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sobrinus"
"X1310","PFDA",0.00322679974572348,0.00435310829607159,-0.00566343342663993,0.0121170329180869,0.464297173740673,38,0.965599996814426,"Streptococcus sobrinus","Species","Streptococcus sobrinus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sobrinus"
"X1310","PFBA",0.00432695008084575,0.00455601310359186,-0.00497766999116743,0.0136315701528589,0.349841825454045,38,0.928654337204168,"Streptococcus sobrinus","Species","Streptococcus sobrinus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sobrinus"
"X1310","PFDoA",0.00647226707145227,0.00414754133225636,-0.00199814235278583,0.0149426764956904,0.129128512761016,38,0.626140783660581,"Streptococcus sobrinus","Species","Streptococcus sobrinus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sobrinus"
"X1310","N.MeFOSAA",-0.00291831243466002,0.00445091828153753,-0.0120083002462918,0.00617167537697172,0.517036645895479,38,0.882745492992282,"Streptococcus sobrinus","Species","Streptococcus sobrinus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sobrinus"
"X1314","PFDA",-0.00200114045985119,0.00414545374303264,-0.0104672864581176,0.00646500553841523,0.632790502326901,38,0.965599996814426,"Streptococcus pyogenes","Species","Streptococcus pyogenes","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_pyogenes"
"X1314","PFBA",0.00184202790133268,0.00436762527790877,-0.00707785290318544,0.0107619087058508,0.67621740675338,38,0.938223440751293,"Streptococcus pyogenes","Species","Streptococcus pyogenes","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_pyogenes"
"X1314","PFDoA",0.00256903050961783,0.00405853044022877,-0.00571959442152153,0.0108576554407572,0.531532715422164,38,0.952089568530459,"Streptococcus pyogenes","Species","Streptococcus pyogenes","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_pyogenes"
"X1314","PFHpA",-0.00382456502202466,0.00380060394797431,-0.0115864337822823,0.00393730373823302,0.322317194766613,38,0.877113244153051,"Streptococcus pyogenes","Species","Streptococcus pyogenes","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_pyogenes"
"X1314","N.MeFOSAA",-0.00248037437781991,0.00422247822568428,-0.0111038253554666,0.00614307659982681,0.56131631674249,38,0.892570656861526,"Streptococcus pyogenes","Species","Streptococcus pyogenes","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_pyogenes"
"X1316411","N.MeFOSAA",0.00935727678319511,0.00480323863324541,-0.000452245178523998,0.0191667987449142,0.0608103142374035,38,0.605717536194877,"Streptococcus sp. HSISS2","Species","Streptococcus sp. HSISS2","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS2"
"X1316411","PFBA",0.0116895988459932,0.00480615396940816,0.00187412297352801,0.0215050747184583,0.0211861978554481,38,0.690811031841846,"Streptococcus sp. HSISS2","Species","Streptococcus sp. HSISS2","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS2"
"X1316411","PFDA",0.000866280724060812,0.00499326398814198,-0.00933132478596243,0.0110638862340841,0.863431722925925,38,0.965599996814426,"Streptococcus sp. HSISS2","Species","Streptococcus sp. HSISS2","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS2"
"X1316411","PFDoA",0.00960410905867176,0.00458039912096389,0.0002496860950608,0.0189585320222827,0.0445470380996896,38,0.479737333381273,"Streptococcus sp. HSISS2","Species","Streptococcus sp. HSISS2","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS2"
"X1316411","PFHpA",0.00194190292991775,0.00462529324887728,-0.00750420607458038,0.0113880119344159,0.677590884816172,38,0.947971680924607,"Streptococcus sp. HSISS2","Species","Streptococcus sp. HSISS2","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS2"
"X1316412","PFDoA",-0.000853878256614591,0.00233534345893836,-0.00562328587880766,0.00391552936557848,0.717204621020688,38,0.96094690930243,"Streptococcus sp. HSISS3","Species","Streptococcus sp. HSISS3","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS3"
"X1316412","PFDA",-0.00370009749706861,0.00228635616827768,-0.00836945972483655,0.00096926473069934,0.116057060802912,38,0.965599996814426,"Streptococcus sp. HSISS3","Species","Streptococcus sp. HSISS3","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS3"
"X1316412","N.MeFOSAA",-0.00436898963502261,0.00229837815866582,-0.00906290404263017,0.000324924772584944,0.0669604954161331,38,0.605717536194877,"Streptococcus sp. HSISS3","Species","Streptococcus sp. HSISS3","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS3"
"X1316412","PFBA",0.00399260820921218,0.00240134662973492,-0.000911595870727262,0.00889681228915162,0.106796609774087,38,0.836206275726489,"Streptococcus sp. HSISS3","Species","Streptococcus sp. HSISS3","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS3"
"X1316412","PFHpA",0.00287119728773382,0.00215078591504502,-0.00152129354596328,0.00726368812143092,0.191934681814544,38,0.835133558027294,"Streptococcus sp. HSISS3","Species","Streptococcus sp. HSISS3","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sp._HSISS3"
"X1322","PFBA",0.00113461854290255,0.00371171663159439,-0.00644571809939788,0.00871495518520297,0.761955149934627,38,0.943029011086285,"Blautia hansenii","Species","Blautia hansenii","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_s__Blautia_hansenii"
"X1322","PFDA",-0.00351137117970316,0.00347294040419708,-0.0106040617095705,0.00358131935016423,0.320070589173534,38,0.965599996814426,"Blautia hansenii","Species","Blautia hansenii","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_s__Blautia_hansenii"
"X1322","N.MeFOSAA",-0.00355720914627375,0.00354489143740225,-0.0107968432894585,0.00368242499691095,0.323657540951859,38,0.867939519343514,"Blautia hansenii","Species","Blautia hansenii","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_s__Blautia_hansenii"
"X1322","PFHpA",-0.00234069262775727,0.00325134558927589,-0.00898082617065193,0.0042994409151374,0.477149054582538,38,0.92911180378499,"Blautia hansenii","Species","Blautia hansenii","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_s__Blautia_hansenii"
"X1322","PFDoA",0.00162768554737338,0.00345437750845967,-0.0054270944918203,0.00868246558656705,0.640910066704433,38,0.96094690930243,"Blautia hansenii","Species","Blautia hansenii","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_s__Blautia_hansenii"
"X1328","PFBA",-5.18702497501827e-05,0.00358857088540053,-0.00738070972648822,0.00727696922698786,0.9885632456381,38,0.99778250071537,"Streptococcus anginosus","Species","Streptococcus anginosus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_anginosus"
"X1328","N.MeFOSAA",-0.000517400820479059,0.00347764036636254,-0.00761968995362261,0.0065848883126645,0.882723409609466,38,0.957994398025778,"Streptococcus anginosus","Species","Streptococcus anginosus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_anginosus"
"X1328","PFDA",-0.000728499789509371,0.00340655587585315,-0.0076856150256154,0.00622861544659665,0.832109067608426,38,0.965599996814426,"Streptococcus anginosus","Species","Streptococcus anginosus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_anginosus"
"X1328","PFDoA",0.00465023251910647,0.00323743347268853,-0.00196148869127297,0.0112619537294859,0.161237145867877,38,0.626140783660581,"Streptococcus anginosus","Species","Streptococcus anginosus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_anginosus"
"X1328","PFHpA",-0.00462891229290231,0.00305069952825455,-0.0108592719119078,0.00160144732610314,0.139652147250473,38,0.835133558027294,"Streptococcus anginosus","Species","Streptococcus anginosus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_anginosus"
"X1329812","N.MeFOSAA",0.00376506708826001,0.002414808188253,-0.00116662916185979,0.0086967633383798,0.129447252285203,38,0.702933594819238,"Enterobacter sp. MGH 3","Species","Enterobacter sp. MGH 3","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter_s__Enterobacter_sp._MGH_3"
"X1329812","PFBA",-0.00411239386732287,0.00247866294508925,-0.00917449892853315,0.000949711193887413,0.107512235450549,38,0.836206275726489,"Enterobacter sp. MGH 3","Species","Enterobacter sp. MGH 3","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter_s__Enterobacter_sp._MGH_3"
"X1329812","PFDA",0.00137453684312842,0.00244755529018585,-0.00362403791129254,0.00637311159754937,0.578563118953715,38,0.965599996814426,"Enterobacter sp. MGH 3","Species","Enterobacter sp. MGH 3","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter_s__Enterobacter_sp._MGH_3"
